Task;Grounder;KGE;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_concept_hits@5@5;train_concept_hits@10@10;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;train_task_hits@5@5;train_task_hits@10@10;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_hits@5@5;val_concept_hits@10@10;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;val_task_hits@5@5;val_task_hits@10@10;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_concept_hits@5@5;test_concept_hits@10@10;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3;test_task_hits@5@5;test_task_hits@10@10
train_S1_p;backward_3;transe;100;0.5;1;no_reasoner;[16.20768799781799, 4.952633019069292];[3.3429, 0.0031];[1.5442, 0.0062];[5.1417, 0.0];[0.6193, 0.0128];[0.3455, 0.0185];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6113, 0.0099];[0.3225, 0.0238];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9135, 0.0037];[0.4248, 0.0075];[1.4023, 0.0];[0.6338, 0.0139];[0.542, 0.0133];[0.634, 0.0233];[0.706, 0.015];[0.95, 0.0063];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;complex;100;0.5;1;dcr;[16.5266845703125, 0.18136109700383574];[0.0194, 0.0002];[0.0122, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3877, 0.0161];[0.3805, 0.0161];[0.3805, 0.0161];[0.8715, 0.0224];[0.814, 0.0307];[0.904, 0.0185];[0.942, 0.016];[0.998, 0.004];[0.8725, 0.0212];[0.816, 0.0287];[0.904, 0.0185];[0.942, 0.016];[0.998, 0.004];[0.4376, 0.0845];[0.4305, 0.0846];[0.4303, 0.0844];[0.9073, 0.0196];[0.864, 0.0265];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0];[0.9073, 0.0196];[0.864, 0.0265];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;complex;100;0.5;1;r2n;[17.014876222610475, 5.00298247590535];[0.0132, 0.0002];[0.0122, 0.0002];[0.0141, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3369, 0.0258];[0.3373, 0.0255];[0.3365, 0.0262];[0.8609, 0.0255];[0.8, 0.0385];[0.898, 0.0172];[0.936, 0.0102];[0.998, 0.004];[0.87, 0.0168];[0.816, 0.0215];[0.9, 0.0179];[0.936, 0.0102];[0.996, 0.0049];[0.3878, 0.0623];[0.3912, 0.0646];[0.3844, 0.0602];[0.9028, 0.0133];[0.856, 0.015];[0.932, 0.0392];[1.0, 0.0];[1.0, 0.0];[0.9028, 0.0132];[0.856, 0.015];[0.932, 0.0412];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;complex;100;0.5;1;sbr;[13.330223655700683, 0.10148895185218568];[0.0122, 0.0002];[0.0122, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3901, 0.014];[0.3901, 0.014];[0.3901, 0.014];[0.8679, 0.0227];[0.808, 0.0349];[0.906, 0.0174];[0.938, 0.0147];[0.998, 0.004];[0.8679, 0.0227];[0.808, 0.0349];[0.906, 0.0174];[0.938, 0.0147];[0.998, 0.004];[0.4324, 0.0865];[0.4325, 0.0866];[0.4323, 0.0864];[0.9103, 0.0213];[0.868, 0.0271];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0];[0.9103, 0.0213];[0.868, 0.0271];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;complex;100;0.5;1;rnm;[16.142840242385866, 5.269870289035237];[0.0122, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3931, 0.0146];[0.3931, 0.0146];[0.3931, 0.0146];[0.8712, 0.0254];[0.814, 0.0372];[0.906, 0.0174];[0.942, 0.0183];[0.998, 0.004];[0.8712, 0.0254];[0.814, 0.0372];[0.906, 0.0174];[0.942, 0.0183];[0.998, 0.004];[0.431, 0.0858];[0.431, 0.0858];[0.431, 0.0858];[0.9049, 0.0237];[0.86, 0.031];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0];[0.9049, 0.0237];[0.86, 0.031];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;complex;100;0.5;1;gsbr;[13.903938245773315, 0.024600755706304493];[0.0122, 0.0002];[0.0122, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3935, 0.0146];[0.3935, 0.0146];[0.3934, 0.0146];[0.8711, 0.0255];[0.814, 0.0372];[0.906, 0.0174];[0.942, 0.0183];[0.998, 0.004];[0.8721, 0.0243];[0.816, 0.035];[0.906, 0.0174];[0.942, 0.0183];[0.998, 0.004];[0.4317, 0.0854];[0.4318, 0.0855];[0.4316, 0.0853];[0.9051, 0.0237];[0.86, 0.0335];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0];[0.9051, 0.0237];[0.86, 0.0335];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;complex;100;0.5;1;cdcr;[21.040016984939577, 5.3657187593834905];[0.0194, 0.0002];[0.0122, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3972, 0.0151];[0.3901, 0.0151];[0.39, 0.0151];[0.8708, 0.0221];[0.814, 0.0314];[0.904, 0.0185];[0.94, 0.0179];[0.998, 0.004];[0.8708, 0.0221];[0.814, 0.0314];[0.904, 0.0185];[0.94, 0.0179];[0.998, 0.004];[0.439, 0.0853];[0.4319, 0.0854];[0.4317, 0.0853];[0.9085, 0.0188];[0.864, 0.0265];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0];[0.9085, 0.0188];[0.864, 0.0265];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;complex;100;0.5;1;no_reasoner;[14.677561187744141, 0.03677206708031803];[2.5769, 0.0001];[0.0122, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9019, 0.003];[0.4015, 0.0061];[1.4023, 0.0];[0.8647, 0.0208];[0.798, 0.0271];[0.912, 0.0194];[0.934, 0.0136];[0.992, 0.0075];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7535, 0.0339];[0.422, 0.0679];[3.085, 0.0];[0.9147, 0.0197];[0.872, 0.0271];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;distmult;100;0.5;1;dcr;[17.85188231468201, 5.475260713154018];[0.0197, 0.0006];[0.0125, 0.0006];[0.0124, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3291, 0.0284];[0.3219, 0.0284];[0.3219, 0.0284];[0.868, 0.0165];[0.814, 0.0258];[0.9, 0.0228];[0.94, 0.0167];[0.998, 0.004];[0.868, 0.0165];[0.814, 0.0258];[0.9, 0.0228];[0.94, 0.0167];[0.998, 0.004];[0.3485, 0.1118];[0.3415, 0.1119];[0.3412, 0.1118];[0.9094, 0.027];[0.86, 0.0335];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0];[0.9114, 0.0233];[0.864, 0.0265];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;distmult;100;0.5;1;r2n;[12.837373113632202, 0.03650528039141219];[0.0134, 0.0005];[0.0125, 0.0006];[0.0143, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.2842, 0.0367];[0.2845, 0.0369];[0.2838, 0.0364];[0.8711, 0.0107];[0.816, 0.0174];[0.892, 0.0183];[0.948, 0.0183];[0.998, 0.004];[0.8736, 0.0101];[0.82, 0.0141];[0.894, 0.0185];[0.948, 0.0183];[0.998, 0.004];[0.3171, 0.1039];[0.3204, 0.1075];[0.3139, 0.1004];[0.9096, 0.0226];[0.86, 0.0335];[0.956, 0.0496];[1.0, 0.0];[1.0, 0.0];[0.9087, 0.0228];[0.86, 0.0335];[0.948, 0.0483];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;distmult;100;0.5;1;sbr;[11.83400273323059, 0.04170741628945109];[0.0125, 0.0006];[0.0125, 0.0006];[0.0124, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3315, 0.0249];[0.3315, 0.0249];[0.3314, 0.0249];[0.869, 0.0166];[0.814, 0.0206];[0.898, 0.0214];[0.94, 0.0228];[0.998, 0.004];[0.87, 0.0168];[0.816, 0.0215];[0.898, 0.0214];[0.94, 0.0228];[0.998, 0.004];[0.3474, 0.1098];[0.3476, 0.1099];[0.3473, 0.1097];[0.9101, 0.0276];[0.86, 0.0335];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0];[0.9121, 0.0239];[0.864, 0.0265];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;distmult;100;0.5;1;rnm;[14.790422677993774, 5.5262328565977565];[0.0125, 0.0006];[0.0125, 0.0006];[0.0125, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.338, 0.0262];[0.338, 0.0262];[0.338, 0.0262];[0.87, 0.0182];[0.82, 0.0228];[0.892, 0.0204];[0.936, 0.0206];[0.998, 0.004];[0.87, 0.0182];[0.82, 0.0228];[0.892, 0.0204];[0.936, 0.0206];[0.998, 0.004];[0.3464, 0.1082];[0.3464, 0.1082];[0.3464, 0.1082];[0.9141, 0.0204];[0.868, 0.0204];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0];[0.9141, 0.0204];[0.868, 0.0204];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;distmult;100;0.5;1;gsbr;[12.193351554870606, 0.058851773564997475];[0.0125, 0.0006];[0.0125, 0.0006];[0.0124, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.337, 0.0262];[0.3371, 0.0262];[0.337, 0.0262];[0.8687, 0.0164];[0.818, 0.0194];[0.894, 0.0215];[0.934, 0.0206];[0.998, 0.004];[0.8697, 0.0164];[0.82, 0.02];[0.894, 0.0215];[0.934, 0.0206];[0.998, 0.004];[0.3453, 0.1072];[0.3455, 0.1073];[0.3452, 0.1071];[0.9094, 0.0269];[0.86, 0.0335];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0];[0.9114, 0.0231];[0.864, 0.0265];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;distmult;100;0.5;1;cdcr;[16.66221809387207, 0.061507966902081476];[0.0197, 0.0006];[0.0125, 0.0006];[0.0124, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3361, 0.0253];[0.329, 0.0252];[0.3289, 0.0253];[0.8734, 0.0204];[0.822, 0.0256];[0.898, 0.0232];[0.936, 0.0185];[0.998, 0.004];[0.8744, 0.0209];[0.824, 0.0273];[0.898, 0.0232];[0.936, 0.0185];[0.998, 0.004];[0.3537, 0.112];[0.3467, 0.1122];[0.3464, 0.1119];[0.9101, 0.0276];[0.86, 0.0335];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0];[0.9121, 0.0239];[0.864, 0.0265];[0.948, 0.0449];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;distmult;100;0.5;1;no_reasoner;[15.911514949798583, 5.637452915502851];[2.5771, 0.0003];[0.0125, 0.0006];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.8697, 0.016];[0.3371, 0.0319];[1.4023, 0.0];[0.8695, 0.0205];[0.814, 0.0242];[0.898, 0.0214];[0.932, 0.0232];[0.992, 0.0098];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[1.7126, 0.0446];[0.3401, 0.0893];[3.085, 0.0];[0.9109, 0.0184];[0.864, 0.0196];[0.944, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;transe;100;0.5;1;dcr;[15.733159351348878, 0.05047131668901101];[1.4794, 0.0043];[1.5517, 0.004];[1.3927, 0.0048];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6497, 0.0039];[0.4009, 0.0079];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3709, 0.0038];[0.4221, 0.004];[0.3053, 0.0039];[0.64, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.952, 0.0075];[0.7415, 0.0075];[0.672, 0.004];[0.748, 0.0214];[0.81, 0.0245];[0.976, 0.008];[0.6781, 0.0103];[0.9263, 0.0136];[0.4156, 0.0072];[0.7313, 0.0292];[0.608, 0.0412];[0.804, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.8815, 0.0137];[0.824, 0.0196];[0.924, 0.0367];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;transe;100;0.5;1;r2n;[16.555246591567993, 5.906103639024815];[1.4966, 0.0038];[1.5517, 0.004];[1.4416, 0.0039];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6118, 0.0052];[0.3316, 0.0112];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4096, 0.0051];[0.4221, 0.004];[0.3971, 0.0065];[0.64, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.952, 0.0075];[0.6304, 0.011];[0.538, 0.0172];[0.634, 0.0301];[0.73, 0.0283];[0.954, 0.0287];[0.8946, 0.0114];[0.9263, 0.0136];[0.8629, 0.0164];[0.7313, 0.0292];[0.608, 0.0412];[0.804, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.7293, 0.0287];[0.596, 0.0344];[0.812, 0.064];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;transe;100;0.5;1;sbr;[12.66515417098999, 0.20821201811383713];[1.5498, 0.0044];[1.5517, 0.004];[1.548, 0.0048];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6125, 0.0058];[0.3354, 0.012];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4207, 0.004];[0.4221, 0.004];[0.4193, 0.0042];[0.64, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.952, 0.0075];[0.6417, 0.0112];[0.544, 0.0049];[0.654, 0.0273];[0.74, 0.0316];[0.964, 0.012];[0.9204, 0.0108];[0.9263, 0.0136];[0.9145, 0.0094];[0.7313, 0.0292];[0.608, 0.0412];[0.804, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.7345, 0.0283];[0.608, 0.0412];[0.82, 0.04];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;transe;100;0.5;1;rnm;[12.720294380187989, 0.0681597819543391];[1.5507, 0.0043];[1.5517, 0.004];[1.5498, 0.0046];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6101, 0.0059];[0.3324, 0.0121];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4214, 0.0041];[0.4221, 0.004];[0.4207, 0.0043];[0.64, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.952, 0.0075];[0.6403, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.96, 0.0126];[0.9232, 0.0115];[0.9263, 0.0136];[0.9201, 0.0103];[0.7313, 0.0292];[0.608, 0.0412];[0.804, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.7326, 0.0289];[0.608, 0.0412];[0.812, 0.0371];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;transe;100;0.5;1;gsbr;[16.125909519195556, 5.923717881104659];[1.5498, 0.0044];[1.5517, 0.004];[1.548, 0.0048];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6125, 0.0058];[0.3354, 0.012];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.4207, 0.004];[0.4221, 0.004];[0.4193, 0.0042];[0.64, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.952, 0.0075];[0.6417, 0.0112];[0.544, 0.0049];[0.654, 0.0273];[0.74, 0.0316];[0.964, 0.012];[0.9204, 0.0108];[0.9263, 0.0136];[0.9145, 0.0094];[0.7313, 0.0292];[0.608, 0.0412];[0.804, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.7345, 0.0283];[0.608, 0.0412];[0.82, 0.04];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;transe;100;0.5;1;cdcr;[17.287435865402223, 0.14488799438445923];[1.4794, 0.0043];[1.5517, 0.004];[1.3927, 0.0048];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6497, 0.0039];[0.4009, 0.0079];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3709, 0.0038];[0.4221, 0.004];[0.3053, 0.0039];[0.64, 0.0113];[0.544, 0.0049];[0.652, 0.0271];[0.732, 0.0271];[0.952, 0.0075];[0.7415, 0.0075];[0.672, 0.004];[0.748, 0.0214];[0.81, 0.0245];[0.976, 0.008];[0.6781, 0.0103];[0.9263, 0.0136];[0.4156, 0.0072];[0.7313, 0.0292];[0.608, 0.0412];[0.804, 0.0367];[1.0, 0.0];[1.0, 0.0];[0.8815, 0.0137];[0.824, 0.0196];[0.924, 0.0367];[1.0, 0.0];[1.0, 0.0]
train_S2_p;known;transe;100;0.5;1;no_reasoner;[16.882812452316283, 6.315200161919901];[3.3467, 0.002];[1.5517, 0.004];[5.1416, 0.0];[0.6095, 0.0057];[0.332, 0.0117];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6053, 0.0064];[0.3311, 0.014];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9124, 0.0018];[0.4225, 0.0037];[1.4023, 0.0];[0.6409, 0.0101];[0.542, 0.0117];[0.65, 0.0179];[0.728, 0.0312];[0.96, 0.0126];[0.6407, 0.0136];[0.548, 0.0194];[0.648, 0.016];[0.72, 0.0303];[0.948, 0.0194];[2.0006, 0.0117];[0.9162, 0.0233];[3.085, 0.0];[0.7293, 0.0385];[0.58, 0.0537];[0.844, 0.0445];[1.0, 0.0];[1.0, 0.0];[0.7321, 0.0418];[0.592, 0.05];[0.784, 0.0496];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;complex;100;0.5;1;dcr;[19.872220039367676, 0.16528296677971713];[0.0194, 0.0002];[0.0122, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3877, 0.0161];[0.3805, 0.0161];[0.3805, 0.0161];[0.8715, 0.0224];[0.814, 0.0307];[0.904, 0.0185];[0.942, 0.016];[0.998, 0.004];[0.8725, 0.0212];[0.816, 0.0287];[0.904, 0.0185];[0.942, 0.016];[0.998, 0.004];[0.4376, 0.0845];[0.4305, 0.0846];[0.4303, 0.0844];[0.9073, 0.0196];[0.864, 0.0265];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0];[0.9073, 0.0196];[0.864, 0.0265];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;complex;100;0.5;1;r2n;[17.672511672973634, 0.10525958682010081];[0.0132, 0.0002];[0.0122, 0.0002];[0.0141, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3369, 0.0258];[0.3373, 0.0255];[0.3365, 0.0262];[0.8609, 0.0255];[0.8, 0.0385];[0.898, 0.0172];[0.936, 0.0102];[0.998, 0.004];[0.87, 0.0168];[0.816, 0.0215];[0.9, 0.0179];[0.936, 0.0102];[0.996, 0.0049];[0.3878, 0.0623];[0.3912, 0.0646];[0.3844, 0.0602];[0.9028, 0.0133];[0.856, 0.015];[0.932, 0.0392];[1.0, 0.0];[1.0, 0.0];[0.9028, 0.0132];[0.856, 0.015];[0.932, 0.0412];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;complex;100;0.5;1;sbr;[19.89312872886658, 6.374173876964933];[0.0122, 0.0002];[0.0122, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3901, 0.014];[0.3901, 0.014];[0.3901, 0.014];[0.8679, 0.0227];[0.808, 0.0349];[0.906, 0.0174];[0.938, 0.0147];[0.998, 0.004];[0.8679, 0.0227];[0.808, 0.0349];[0.906, 0.0174];[0.938, 0.0147];[0.998, 0.004];[0.4324, 0.0865];[0.4325, 0.0866];[0.4323, 0.0864];[0.9103, 0.0213];[0.868, 0.0271];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0];[0.9103, 0.0213];[0.868, 0.0271];[0.94, 0.0335];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;complex;100;0.5;1;rnm;[16.740149641036986, 0.12537532689849587];[0.0122, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3931, 0.0146];[0.3931, 0.0146];[0.3931, 0.0146];[0.8712, 0.0254];[0.814, 0.0372];[0.906, 0.0174];[0.942, 0.0183];[0.998, 0.004];[0.8712, 0.0254];[0.814, 0.0372];[0.906, 0.0174];[0.942, 0.0183];[0.998, 0.004];[0.431, 0.0858];[0.431, 0.0858];[0.431, 0.0858];[0.9049, 0.0237];[0.86, 0.031];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0];[0.9049, 0.0237];[0.86, 0.031];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;complex;100;0.5;1;gsbr;[17.020079469680788, 0.17156837836001093];[0.0122, 0.0002];[0.0122, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3935, 0.0146];[0.3935, 0.0146];[0.3934, 0.0146];[0.8711, 0.0255];[0.814, 0.0372];[0.906, 0.0174];[0.942, 0.0183];[0.998, 0.004];[0.8721, 0.0243];[0.816, 0.035];[0.906, 0.0174];[0.942, 0.0183];[0.998, 0.004];[0.4317, 0.0854];[0.4318, 0.0855];[0.4316, 0.0853];[0.9051, 0.0237];[0.86, 0.0335];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0];[0.9051, 0.0237];[0.86, 0.0335];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0]
train_S2_p;backward_1;complex;100;0.5;1;cdcr;[24.700206184387206, 6.277038946738429];[0.0194, 0.0002];[0.0122, 0.0002];[0.0121, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.3972, 0.0151];[0.3901, 0.0151];[0.39, 0.0151];[0.8708, 0.0221];[0.814, 0.0314];[0.904, 0.0185];[0.94, 0.0179];[0.998, 0.004];[0.8708, 0.0221];[0.814, 0.0314];[0.904, 0.0185];[0.94, 0.0179];[0.998, 0.004];[0.439, 0.0853];[0.4319, 0.0854];[0.4317, 0.0853];[0.9085, 0.0188];[0.864, 0.0265];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0];[0.9085, 0.0188];[0.864, 0.0265];[0.936, 0.0344];[1.0, 0.0];[1.0, 0.0]
